id,name,description,zip_code,neighborhood,latitude,longitude,property_type,room_type,n_accommodates,n_bathrooms,n_bedrooms,n_beds,amenities,price,minimum_nights,maximum_nights,availability_365,n_reviews,first_review,last_review,n_reviews_per_month,score_rating,score_cleanliness,score_location,score_value,host_id,host_name,host_is_superhost,host_n_listings,url_listing,url_picture
l_702157980197184111,9-12 – Cozy Studio | Walk to UT /ACL/ Downtown,"Rustic 1950’s studio with hardwood floors, large windows, and natural sunlight. Recently updated, this fully private space features stylish décor and a lush queen bed for restful sleep. The open layout combines comfort and function — perfect after exploring Austin. Just 5 minutes to Downtown, Moody Center & UT Stadium, with free on-site parking.",78705,University of Texas,30.28581619347857,-97.7468236451142,Entire condo,Entire home/apt,2,,,1.0,Refrigerator;Dining table;Air conditioning;Iron;Shampoo;Ceiling fan;Cooking basics;TV;Private entrance;Bathtub;Oven;Body soap;Long term stays allowed;Smart lock;Dishes and silverware;Exterior security cameras on property;Cleaning products;Essentials;Coffee maker;Freezer;Hot water;Clothing storage;Heating;Conditioner;Dedicated workspace;First aid kit;Self check-in;Smoke alarm;Wifi;Free parking on premises;Hair dryer;Stove;Kitchen;Coffee;Fire extinguisher;Hangers,161.0,1.0,1125.0,62,81,2022-09-05,2026-04-12,1.75,4.8,4.85,4.86,4.72,h_479233179,NIck,f,7,https://www.airbnb.com/rooms/702157980197184111,https://a0.muscache.com/pictures/miso/Hosting-702157980197184111/original/d46b61f6-a8e0-4bc7-9aad-d9517d5e18a0.jpeg
l_1437108596110019316,SoCo Luxury Retreat | Saltwater Pool | Walkable,"ElizabethHouse is a sanctuary of style and serenity in the heart of Austin’s iconic SoCo district. Step inside and you’re bathed in natural light, artful textures, and curated design—that whisper refined ease. Mornings begin with coffee by the pool or framed by city skyline views-the choice is yours; evenings melt into <br />golden-hour sips at sunset.<br /><br />ElizabethHouse offers the comfort of a private resort—with Austin’s most celebrated dining, music, and boutique shopping just outside your door.",78704,South Austin,30.24845,-97.75405,Entire home,Entire home/apt,16,4.5,6.0,7.0,"Dining table;Central air conditioning;Carbon monoxide alarm;Ceiling fan;TV;Fire extinguisher;Bathtub;Body soap;Free washer – In unit;Outdoor dining area;Outdoor shower;Outdoor furniture;Coffee maker;Essentials;Sun loungers;Central heating;Breakfast bar;Clothing storage;Dedicated workspace;First aid kit;Extra pillows and blankets;Smoke alarm;Wifi;Free parking on premises;Fire pit;Patio or balcony;Private outdoor pool - available all year, open 24 hours, heated, saltwater;Hair dryer;Indoor fireplace;Kitchen;Coffee;Free dryer – In unit;Hangers;Bed linens",1125.0,3.0,1125.0,151,20,2025-09-21,2026-06-09,2.18,5.0,5.0,5.0,4.9,h_386263,Vineet,t,1,https://www.airbnb.com/rooms/1437108596110019316,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQzNzEwODU5NjExMDAxOTMxNg==/original/34e35f6e-2393-461a-b775-fb644e859309.jpeg
l_5819674,A Modern Spin on a Cozy '50s Home in Bouldin Creek,"Southside is a cozy 1950's house tucked away in the Bouldin neighborhood of South Austin.Good size kitchen with  gas range, dishwasher, microwave and fridge.2 bedrooms. Full bath. high speed wireless internet. Washer and Dryer.Fenced Yard!charming pocket park right across the street with swings and a wet weather creek. The neighborhood is just a mile south of Lady Bird Lake and downtown.You will be able to walk to several great restaurants, bars and shops all within a mile of the house.",78704,South Austin,30.25162,-97.75561,Entire home,Entire home/apt,4,1.0,2.0,2.0,"Refrigerator;Air conditioning;Iron;BBQ grill;Shampoo;Carbon monoxide alarm;Ceiling fan;Room-darkening shades;Cooking basics;Children’s books and toys;Private entrance;Oven;Keypad;Backyard;TV with standard cable, DVD player, Netflix;Body soap;Outdoor dining area;Single level home;Long term stays allowed;Free street parking;Private patio or balcony;Dishwasher;Children’s dinnerware;Dishes and silverware;Outdoor furniture;Coffee maker;Essentials;Hot water kettle;Ethernet connection;Hot water;Dryer;Heating;Pack ’n play/Travel crib;First aid kit;Microwave;Self check-in;Extra pillows and blankets;Smoke alarm;Wifi;Free parking on premises;High chair;Washer;Hair dryer;Stove;Kitchen;Pets allowed;Fire extinguisher;Hangers;Bed linens",276.0,1.0,1125.0,248,307,2015-06-01,2026-06-04,2.28,4.97,4.97,4.97,4.88,h_1250939,Carole,t,4,https://www.airbnb.com/rooms/5819674,https://a0.muscache.com/pictures/0a8291a3-4f1e-4b9c-a6b5-931de9ec3cd0.jpg
l_997054758518821023,Walk to E 7th Eats: East Austin Casita,"Looking to be in the heart of the action of east Austin for a reasonable price? This adorable casita over the garage apartment has a designer bathroom with all your basic needs covered. Grocery store one block away. Endless dining and entertainment within a few blocks. Absolute convenience, comfort, and a tiny bit of luxury at an accessible price.<br /><br />1 Queen Bed<br />Private entrance<br />Full bathroom<br />Kitchenette<br />Living room<br />Dining room<br />Deck with a sitting area!",78702,East Austin,30.26147209517252,-97.71328366256564,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,Dining table;Record player;Toaster;Shampoo;Central air conditioning;Ceiling fan;Carbon monoxide alarm;Room-darkening shades;Laundromat nearby;TV;Private entrance;Coffee maker: Keurig coffee machine;Body soap;Outdoor dining area;Long term stays allowed;Smart lock;Free street parking;Private patio or balcony;Dishes and silverware;Outdoor furniture;Exterior security cameras on property;Cleaning products;Essentials;Hot water kettle;Mini fridge;Hot water;Central heating;Clothing storage: closet and wardrobe;Board games;Conditioner;First aid kit;Microwave;Kitchenette;Luggage dropoff allowed;Extra pillows and blankets;Self check-in;Smoke alarm;Wifi;Hair dryer;Shower gel;Coffee;Fire extinguisher;Hangers;Bed linens,235.0,2.0,1125.0,316,86,2023-10-15,2026-06-17,2.63,4.9,4.98,4.62,4.84,h_332634493,John Blackman,t,3,https://www.airbnb.com/rooms/997054758518821023,https://a0.muscache.com/pictures/miso/Hosting-997054758518821023/original/e0e5e020-2040-4bae-8898-5838b2ec5e59.jpeg
l_1687717925298463940,Cozy Escape • Near DT Austin • Parking + WiFi,"Unwind in our serene 1BR/1BA retreat in historic Hyde Park. With a bright, open layout and inviting living space, it’s the ideal haven to relax while staying close to Austin’s lively charm.<br /><br />✔ Cozy Bedroom + Spacious Living Area (Sleeps 5)<br />✔ Fully Equipped Kitchen<br />✔ Roku Smart TVs & High-Speed Wi-Fi<br />✔ Pool, BBQ Area & Lounge<br />✔ Paid Laundry & On-Site Parking<br /><br />Scroll down for more details.",78751,Hyde Park,30.305911207860163,-97.71696949016052,Entire rental unit,Entire home/apt,5,1.0,1.0,3.0,Refrigerator;Dining table;Crib;Air conditioning;Drying rack for clothing;Iron;Toaster;Shampoo;Carbon monoxide alarm;Cooking basics;Laundromat nearby;TV;Private entrance;Bathtub;Oven;Blender;Body soap;Noise decibel monitors on property;Wine glasses;Single level home;Long term stays allowed;Smart lock;Free street parking;Dishwasher;Children’s dinnerware;Dishes and silverware;Exterior security cameras on property;Cleaning products;Essentials;Ethernet connection;Hot water kettle;Coffee maker;Beach essentials;Freezer;Hot water;Board games;Pool;Clothing storage;Baking sheet;Dryer;Heating;Conditioner;Dedicated workspace;Pack ’n play/Travel crib;First aid kit;Microwave;Barbecue utensils;Cleaning available during stay;Luggage dropoff allowed;Extra pillows and blankets;Self check-in;Smoke alarm;Wifi;Free parking on premises;Washer;Hair dryer;Shower gel;Stove;Kitchen;Pets allowed;Coffee;Fire extinguisher;Books and reading material;Hangers;Bed linens,94.0,1.0,365.0,342,0,,,,,,,,h_535564832,Vish,f,4,https://www.airbnb.com/rooms/1687717925298463940,https://a0.muscache.com/pictures/hosting/Hosting-1687717925298463940/original/95421436-adcf-4aa4-ae07-304761435e25.jpeg
l_562335183828446695,Cozy Bedroom in Quiet South Austin Neighborhood,"This is a super cozy home in a quiet neighborhood. House is close to Mckinney falls & greenbelt hikes and a short drive to get to hwy 35, Southpark Meadow shopping center, gyms, HEB and much more. Takes 15-20 minutes to get downtown.",78747,Southeast Austin,30.15459,-97.74201,Private room in home,Private room,2,1.5,,1.0,Air conditioning;Iron;BBQ grill;Shampoo;Cooking basics;TV;Bathtub;Keypad;Body soap;Outdoor dining area;Exterior security cameras on property;Cleaning products;Essentials;Hot water;Garden view;Conditioner;First aid kit;Self check-in;Smoke alarm;Wifi;Free parking on premises;Washer;Hair dryer;Kitchen;Free dryer – In unit;Clothing storage: closet;Bed linens,83.0,1.0,5.0,89,38,2022-02-16,2026-03-16,0.72,4.82,4.95,4.82,4.87,h_38558598,Alena,f,2,https://www.airbnb.com/rooms/562335183828446695,https://a0.muscache.com/pictures/miso/Hosting-562335183828446695/original/e96669ea-32e5-450b-b27e-8f40727b5555.jpeg
l_568040654951424634,Austin Landmark 1894 Bouldin Creek Farmhouse,"Follow us on IG: @staycozier<br /><br />Find your Inner Texan at this Bouldin Creek Farmhouse in South Austin!<br /><br />Newly renovated Kitchen & Bath combine with original Long-leaf pine floors to create the perfect urban oasis. A short-walk to South Congress, Lamar or just the food trucks and Cafe just down the street, you'll find the best of Austin just a few steps or a short scooter ride away!",78704,South Austin,30.24741,-97.75893,Entire home,Entire home/apt,4,1.0,2.0,2.0,Refrigerator;Record player;Drying rack for clothing;Shampoo;Central air conditioning;Carbon monoxide alarm;Fast wifi – 407 Mbps;Room-darkening shades;Cooking basics;TV;Fire extinguisher;Private entrance;Private backyard – Fully fenced;Bathtub;Oven;Free washer – In unit;Smart lock;Private patio or balcony;Dishes and silverware;Outdoor furniture;Exterior security cameras on property;Cleaning products;Essentials;Hot water kettle;Coffee maker;Hot water;Central heating;Clothing storage: closet and wardrobe;Board games;Indoor fireplace: electric;Conditioner;Dedicated workspace;First aid kit;Microwave;Self check-in;Extra pillows and blankets;Smoke alarm;Free parking on premises;Hair dryer;Shower gel;Kitchen;Free dryer – In unit;Books and reading material;Hangers;Bed linens,257.0,1.0,1125.0,241,177,2022-03-09,2026-06-14,3.39,4.97,4.96,4.98,4.88,h_116740214,Luke,t,2,https://www.airbnb.com/rooms/568040654951424634,https://a0.muscache.com/pictures/efbb2f3c-cf97-416a-8bb5-24e0cff31c4f.jpg
l_29662560,"South Lamar, Vibrant, trendyneighborhood of Austin","The house is 3 bedrooms, 2 bathrooms, a full kitchen, washer, dryer, dish washer, 65"" tv, cable, internet, AC, private backyard and many different options for transportation to and from Downtown and surrounding areas. <br />Bedroom 1 has a full bed, private bathroom, walk in closet,  sleep 2 comfortable.<br />Bedroom 2, has a full bed sleep 2  comfortable.<br />Bedroom 3 has a two twin beds.<br />The kitchen is equipped with pots, pans, stove, oven, coffeemaker, toaster, dishes and utensils for 6 persons.",78704,South Austin,30.2426,-97.77243,Entire townhouse,Entire home/apt,6,2.0,3.0,4.0,"Refrigerator;Dining table;Iron;Toaster;Shampoo;Central air conditioning;Ceiling fan;Cooking basics;Fire extinguisher;Private entrance;Private backyard – Fully fenced;Oven;Blender;Keypad;Body soap;Free washer – In unit;Single level home;Long term stays allowed;36 inch HDTV with standard cable;Private patio or balcony;Dishwasher;Free street parking;Dishes and silverware;Fast wifi – 508 Mbps;Outdoor furniture;Coffee maker;Cleaning products;Essentials;Ethernet connection;Hot water kettle;Pool table;Freezer;Hot water;Board games;Heating;First aid kit;Microwave;Self check-in;Extra pillows and blankets;Smoke alarm;Clothing storage: walk-in closet, closet, and dresser;Free parking on premises;Hair dryer;Stove;Kitchen;Pets allowed;Coffee;Free dryer – In unit;Hangers",388.0,3.0,365.0,251,61,2019-02-24,2024-11-04,0.68,4.97,4.89,4.98,4.89,h_153681910,Fuad,f,1,https://www.airbnb.com/rooms/29662560,https://a0.muscache.com/pictures/0e05b2f9-0888-4111-8bca-ea3876413746.jpg
l_836181585811219055,Pristine Renovated Home Near Q2 Stadium & Domain,"Enjoy this entire home- Completely renovated inside and out!  Spacious and bright rooms,  Luxurious bedding &  Quality Mattresses, Brand new showers and tubs, sleeps 8.  Open floor plan with 55 inch smart TV, large dining area, breakfast nook and island.  Huge backyard with new Cedar Fence- perfect for pets! Enjoy the ambiance of the electric fireplace, peaceful backyard, and large fully equipped kitchen. Conveniently located only 10 minutes from Domain shopping district &  Austin FC stadium.",78758,North Austin,30.3595331,-97.7110579,Entire home,Entire home/apt,8,3.5,4.0,5.0,Refrigerator;Air conditioning;Shampoo;Carbon monoxide alarm;Ceiling fan;Coffee maker: drip coffee maker;Cooking basics;TV;Private backyard – Fully fenced;Bathtub;Keypad;Wine glasses;Dishwasher;Dishes and silverware;Cleaning products;Essentials;Hot water kettle;Freezer;Hot water;Central heating;Indoor fireplace: electric;Baking sheet;Conditioner;Dedicated workspace;Stainless steel oven;Pack ’n play/Travel crib;Microwave;Gas stove;Self check-in;Smoke alarm;Wifi;Free parking on premises;Standalone high chair;Washer;Hair dryer;Shower gel;Kitchen;Pets allowed;Free dryer – In unit;Hangers;Bed linens,348.06,2.0,365.0,240,38,2023-04-28,2026-05-25,0.99,4.95,4.82,4.55,4.76,h_114174610,Meredith,f,5,https://www.airbnb.com/rooms/836181585811219055,https://a0.muscache.com/pictures/hosting/Hosting-836181585811219055/original/066c7a88-add9-46a6-9557-beea3fe4fe4a.jpeg
l_1383621903589421331,Lux 1BR Near Domain & DT+ Amenities & Free Parking,"Where True Destinations Feel Like Home!<br /><br />Unwind in this charming luxurious suite with an effortless commute to Downtown Austin, Q2 Stadium-Austin FC Soccer, Domain (also known as Austins 2nd downtown) for entertainment, shopping, dining, nightlife and more.<br /><br />City is full of award-winning restaurants, bars, shops, historic landmarks, and attractions. Adventure through Austin easily from this prime location. Once you are ready to relax, retreat to this comfy suite.",78758,North Austin,30.376430538753308,-97.72823725660464,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,Refrigerator;Air conditioning;Iron;Toaster;Shampoo;Carbon monoxide alarm;Ceiling fan;Cooking basics;EV charger;TV;Bathtub;Oven;Lockbox;Coffee maker: Keurig coffee machine;Clothing storage: walk-in closet;Body soap;Exercise equipment;Wine glasses;Long term stays allowed;Trash compactor;Private patio or balcony;Dishwasher;Dishes and silverware;Outdoor furniture;Exterior security cameras on property;Pool table;Freezer;Hot water;Pool;Heating;Conditioner;Dedicated workspace;First aid kit;Microwave;Self check-in;Smoke alarm;Wifi;Free parking on premises;Washer;Hair dryer;Indoor fireplace;Hammock;Elevator;Shower gel;Stove;Gym;Kitchen;Free dryer – In unit;Hangers;Bed linens,198.0,2.0,1125.0,87,27,2025-05-04,2026-06-21,1.95,4.93,4.93,4.89,4.96,h_671199523,Izzy & Jomar,t,2,https://www.airbnb.com/rooms/1383621903589421331,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTM4MzYyMTkwMzU4OTQyMTMzMQ==/original/fb70466c-1295-4e4e-b5c3-f283e42d239c.jpeg
l_739176497887021645,Cheerful Hyde Park 2/2 Home,Keep it simple at this peaceful and centrally-located fully furnished home. Covered parking with 2 bedrooms and 2 attached baths. The house was completely repainted inside and out in 2021 and all appliances were also replaced.,78751,Hyde Park,30.30825,-97.72044,Entire home,Entire home/apt,4,2.0,2.0,3.0,Air conditioning;Carbon monoxide alarm;Ceiling fan;Cooking basics;TV;Bathtub;Coffee maker: Keurig coffee machine;Backyard;Body soap;Smart lock;Dishwasher;Dishes and silverware;Cleaning products;Essentials;Hot water;Central heating;Board games;Dryer;First aid kit;Self check-in;Extra pillows and blankets;Smoke alarm;Wifi;Free parking on premises;Washer;Hair dryer;Kitchen;Fire extinguisher;Hangers;Bed linens,460.5,2.0,365.0,63,1,2024-04-08,2024-04-08,0.04,5.0,5.0,5.0,5.0,h_97399317,Amy,t,1,https://www.airbnb.com/rooms/739176497887021645,https://a0.muscache.com/pictures/e3dba064-9bda-4806-8c38-ed1eee0eab9a.jpg
